33	मांग	NN	<fs af='मांग,n,f,sg,3,d,0,0' drel='pof:की3' posn='330' name='मांग' chunkId='NP11' chunkType='head:NP11'>
34	की	VM	<fs af='कर,v,f,sg,3,,या_है,yA' stype='declarative' posn='340' voicetype='active' vpos='tam_2' name='की3' chunkId='VGF' chunkType='head:VGF'>
35	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' posn='350' drel='lwg__vaux:की3' chunkType='child:VGF' name='है'>
36	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:की3' posn='360' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="9">
1	जमीअत	NNP	<fs af='जमीअत,n,m,sg,3,o,0_का,0' drel='r6:अधिवेशन' posn='10' vpos='vib_2' name='जमीअत' chunkId='NP' chunkType='head:NP' cref='i33%1:t6' crefHead='जमीअत:i33' acrefMod='m1%1:i40' acrefModHead='जमीअत:m1' crefType='part-of:i34'>
2	के	PSP	<fs af='का,psp,m,sg,,o,,' posn='20' drel='lwg__psp:जमीअत' chunkType='child:NP' name='के'>
3	अधिवेशन	NN	<fs af='अधिवेशन,n,m,sg,3,o,0_में,0' drel='jjmod:मौजूद' posn='30' vpos='vib_2' name='अधिवेशन' chunkId='NP2' chunkType='head:NP2' cref='i40%1:t8' crefHead='अधिवेशन:i40' crefMod='m1:i40' crefType='part-of:i40'>
4	में	PSP	<fs af='में,psp,,,,,,' posn='40' drel='lwg__psp:अधिवेशन' chunkType='child:NP2' name='में'>
5	मौजूद	JJ	<fs af='मौजूद,adj,any,any,,o,,' drel='nmod:कांग्रेस' posn='50' name='मौजूद' chunkId='JJP' chunkType='head:JJP'>
6	कांग्रेस	NNP	<fs af='कांग्रेस,n,f,sg,3,o,0_का,0' drel='r6:नेता' posn='60' vpos='vib_2' name='कांग्रेस' chunkId='NP3' chunkType='head:NP3' cref='i16%1:t2' crefHead='कांग्रेस:i16' crefType='part-of:i15'>
7	के	PSP	<fs af='का,psp,m,sg,,o,,' posn='70' drel='lwg__psp:कांग्रेस' chunkType='child:NP3' name='के2'>
8	किसी	PRP	<fs af='कोई,pn,any,sg,3,o,0,0' posn='80' drel='nmod__adj:नेता' chunkType='child:NP4' name='किसी' cref='i51%1:t13' crefHead='किसी:i51' crefType='anaphora-?:i51'>
9	भी	RP	<fs af='भी,avy,,,,,,' posn='90' drel='lwg__rp:नेता' chunkType='child:NP4' name='भी'>
10	नेता	NN	<fs af='नेता,n,m,sg,3,o,0_ने,0' drel='k1:किया' posn='100' vpos='vib_RP_vib_4' name='नेता' chunkId='NP4' chunkType='head:NP4'>
11	ने	PSP	<fs af='ने,psp,,,,,,' posn='110' drel='lwg__psp:नेता' chunkType='child:NP4' name='ने'>
12	इस	DEM	<fs af='यह,pn,any,sg,3,o,,' posn='120' drel='nmod__adj:मांग' chunkType='child:NP5' name='इस'>
13	मांग	NN	<fs af='मांग,n,f,sg,3,o,0_का,0' drel='r6-k2:विरोध' posn='130' vpos='vib_3' name='मांग' chunkId='NP5' chunkType='head:NP5'>
14	का	PSP	<fs af='का,psp,m,sg,,d,,' posn='140' drel='lwg__psp:मांग' chunkType='child:NP5' name='का'>
15	विरोध	NN	<fs af='विरोध,n,m,sg,3,d,0,0' drel='pof:किया' posn='150' name='विरोध' chunkId='NP6' chunkType='head:NP6'>
16	नहीं	NEG	<fs af='नहीं,avy,,,,,,' posn='160' drel='lwg__neg:किया' chunkType='child:VGF' name='नहीं'>
17	किया	VM	<fs af='कर,v,m,sg,3,,या,yA' stype='declarative' posn='170' voicetype='active' name='किया' chunkId='VGF' chunkType='head:VGF'>
18	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:किया' posn='180' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="10">
1	लिहाजा	RB	<fs af='लिहाजा,avy,,,,,,' drel='sent-adv:करना' posn='10' name='लिहाजा' chunkId='RBP' chunkType='head:RBP'>
2	,	SYM	<fs af='COMMA,punc,,,,,,' posn='20' drel='rsym:लिहाजा' chunkType='child:RBP' name=','>
3	कांग्रेस	NNP	<fs af='कांग्रेस,n,f,sg,3,o,0_को,0' drel='k1:करना' posn='30' vpos='vib_2' name='कांग्रेस' chunkId='NP' chunkType='head:NP' cref='i17%1:t2' crefHead='कांग्रेस:i17' crefType='part-of:i16'>
4	को	PSP	<fs af='को,psp,,,,,,' posn='40' drel='lwg__psp:कांग्रेस' chunkType='child:NP' name='को'>
5	इस	DEM	<fs af='यह,pn,any,sg,3,o,,' posn='50' drel='nmod__adj:मुद्दे' chunkType='child:NP2' name='इस'>
6	मुद्दे	NN	<fs af='मुद्दा,n,m,sg,3,o,0_पर,0' drel='k7:करना' posn='60' vpos='vib_3' name='मुद्दे' chunkId='NP2' chunkType='head:NP2'>
7	पर	PSP	<fs af='पर,psp,,,,,,' posn='70' drel='lwg__psp:मुद्दे' chunkType='child:NP2' name='पर'>
8	अपना	PRP	<fs af='अपना,pn,m,sg,any,d,0,0' drel='r6:रुख' posn='80' name='अपना' chunkId='NP3' chunkType='head:NP3' cref='i52%1:t2' crefHead='अपना:i52'>
9	रुख	NN	<fs af='रुख,n,m,sg,3,d,0,0' drel='k2:करना' posn='90' name='रुख' chunkId='NP4' chunkType='head:NP4'>
10	स्पष्ट	JJ	<fs af='स्पष्ट,adj,any,any,,,,' drel='pof:करना' posn='100' name='स्पष्ट' chunkId='JJP' chunkType='head:JJP'>
11	करना	VM	<fs af='कर,v,m,any,any,,ना_चाहिए,nA' stype='declarative' posn='110' voicetype='active' vpos='tam_2' name='करना' chunkId='VGF' chunkType='head:VGF'>
12	चाहिए	VAUX	<fs af='चाहिए,v,any,any,any,,0,0' posn='120' drel='lwg__vaux:करना' chunkType='child:VGF' name='चाहिए'>
13	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:करना' posn='130' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="11">
1	उन्होंने	PRP	<fs af='वह,pn,any,sg,3h,o,ने,ne' drel='k1:कहा' posn='10' name='उन्होंने' chunkId='NP' chunkType='head:NP' cref='i49%1:t11' crefHead='उन्होंने:i49'>
2	कहा	VM	<fs af='कह,v,m,sg,3,,या,yA' stype='declarative' posn='20' voicetype='active' name='कहा' chunkId='VGF' chunkType='head:VGF'>
3	कि	CC	<fs af='कि,avy,,,,,,' drel='k2:कहा' posn='30' name='कि' chunkId='CCP' chunkType='head:CCP'>
4	यह	PRP	<fs af='यह,pn,any,sg,3,d,,' drel='k1:है' posn='40' name='यह' chunkId='NP2' chunkType='head:NP2' cref='i50%1:t12' crefHead='यह:i50' crefType='anaphora-?:i50'>
5	एक	QC	<fs af='एक,num,any,any,,any,,' posn='50' drel='nmod__adj:साजिश' chunkType='child:NP3' name='एक'>
6	सोची	JJC	<fs af='सोची,adj,f,sg,,o,,' posn='60' drel='mod:साजिश' chunkType='child:NP3' name='सोची'>
7	-	SYM	<fs af='-,punc,,,,,,' posn='70' drel='rsym:साजिश' chunkType='child:NP3' name='-'>
8	समझी	JJ	<fs af='समझी,adj,f,sg,,o,,' posn='80' drel='nmod__adj:साजिश' chunkType='child:NP3' name='समझी'>
9	साजिश	NN	<fs af='साजिश,n,f,sg,3,o,0_का,0' drel='r6:हिस्सा' posn='90' vpos='vib_6' name='साजिश' chunkId='NP3' chunkType='head:NP3'>
10	का	PSP	<fs af='का,psp,m,sg,,d,,' posn='100' drel='lwg__psp:साजिश' chunkType='child:NP3' name='का'>
11	हिस्सा	NN	<fs af='हिस्सा,n,m,sg,3,d,0,0' drel='k1s:है' posn='110' name='हिस्सा' chunkId='NP4' chunkType='head:NP4'>
12	है	VM	<fs af='है,v,any,sg,3,,है,hE' drel='ccof:और' stype='declarative' posn='120' voicetype='active' name='है' chunkId='VGF2' chunkType='head:VGF2'>
13	और	CC	<fs af='और,avy,,,,,,' drel='ccof:कि' posn='130' name='और' chunkId='CCP2' chunkType='head:CCP2'>
14	आरक्षण	NN	<fs af='आरक्षण,n,m,sg,3,o,0_का,0' drel='r6:मांग' posn='140' vpos='vib_2' name='आरक्षण' chunkId='NP5' chunkType='head:NP5'>
15	की	PSP	<fs af='का,psp,f,sg,,o,,' posn='150' drel='lwg__psp:आरक्षण' chunkType='child:NP5' name='की'>
16	मांग	NN	<fs af='मांग,n,f,sg,3,o,0_को,0' drel='k4a:है2' posn='160' vpos='vib_2' name='मांग' chunkId='NP6' chunkType='head:NP6'>
17	को	PSP	<fs af='को,psp,,,,,,' posn='170' drel='lwg__psp:मांग' chunkType='child:NP6' name='को'>
18	कांग्रेस	NNP	<fs af='कांग्रेस,n,f,sg,3,o,0_का,0' drel='r6:समर्थन' posn='180' vpos='vib_2' name='कांग्रेस' chunkId='NP7' chunkType='head:NP7' cref='i18%1:t2' crefHead='कांग्रेस:i18' crefType='part-of:i52'>
19	का	PSP	<fs af='का,psp,m,sg,,d,,' posn='190' drel='lwg__psp:कांग्रेस' chunkType='child:NP7' name='का2'>
20	मूक	JJ	<fs af='मूक,adj,any,any,,,,' posn='200' drel='nmod__adj:समर्थन' chunkType='child:NP8' name='मूक'>
21	समर्थन	NN	<fs af='समर्थन,n,m,sg,3,d,0,0' drel='k1:है2' posn='210' name='समर्थन' chunkId='NP8' chunkType='head:NP8'>
22	है	VM	<fs af='है,v,any,sg,3,,है,hE' drel='ccof:और' stype='declarative' posn='220' voicetype='active' name='है2' chunkId='VGF3' chunkType='head:VGF3'>
23	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:कहा' posn='230' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="12">
1	जमीअत	NNP	<fs af='जमीअत,n,m,sg,3,o,0_ने,0' drel='k1:उठाई' posn='10' vpos='vib_2' name='जमीअत' chunkId='NP' chunkType='head:NP' cref='i35%1:t6' crefHead='जमीअत:i35' crefType='part-of:i33'>
2	ने	PSP	<fs af='ने,psp,,,,,,' posn='20' drel='lwg__psp:जमीअत' chunkType='child:NP' name='ने'>
3	रविवार	NNP	<fs af='रविवार,n,m,sg,3,o,0_को,0' drel='k7t:उठाई' posn='30' vpos='vib_2' name='रविवार' chunkId='NP2' chunkType='head:NP2'>
4	को	PSP	<fs af='को,psp,,,,,,' posn='40' drel='lwg__psp:रविवार' chunkType='child:NP2' name='को'>
5	अपने	PRP	<fs af='अपना,pn,m,any,any,o,0,0' drel='r6:अधिवेशन' posn='50' name='अपने' chunkId='NP3' chunkType='head:NP3' cref='i46%1:t6' crefHead='अपने:i46'>
6	अधिवेशन	NN	<fs af='अधिवेशन,n,m,sg,3,o,0_में,0' drel='k7:उठाई' posn='60' vpos='vib_2' name='अधिवेशन' chunkId='NP4' chunkType='head:NP4' cref='i41%1:t8' crefHead='अधिवेशन:i41' crefType='part-of:i40'>
7	में	PSP	<fs af='में,psp,,,,,,' posn='70' drel='lwg__psp:अधिवेशन' chunkType='child:NP4' name='में'>
8	राजनीति	NN	<fs af='राजनीति,n,f,sg,3,o,0_में,0' drel='k7:उठाई' posn='80' vpos='vib_2' name='राजनीति' chunkId='NP5' chunkType='head:NP5'>
9	में	PSP	<fs af='में,psp,,,,,,' posn='90' drel='lwg__psp:राजनीति' chunkType='child:NP5' name='में2'>
10	आरक्षण	NN	<fs af='आरक्षण,n,m,sg,3,o,0_का,0' drel='r6-k2:मांग' posn='100' vpos='vib_2' name='आरक्षण' chunkId='NP6' chunkType='head:NP6'>
11	की	PSP	<fs af='का,psp,f,sg,,d,,' posn='110' drel='lwg__psp:आरक्षण' chunkType='child:NP6' name='की'>
12	मांग	NN	<fs af='मांग,n,f,sg,3,d,0,0' drel='pof:उठाई' posn='120' name='मांग' chunkId='NP7' chunkType='head:NP7'>
13	उठाई	VM	<fs af='उठा,v,f,sg,3,,या_था,yA' stype='declarative' posn='130' voicetype='active' vpos='tam_2' name='उठाई' chunkId='VGF' chunkType='head:VGF'>
14	थी	VAUX	<fs af='था,v,f,sg,3,,था,WA' posn='140' drel='lwg__vaux:उठाई' chunkType='child:VGF' name='थी'>
15	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:उठाई' posn='150' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="13">
1	भाजपा	NNP	<fs af='भाजपा,n,f,sg,3,d,0,0' posn='10' drel='nmod__adj:प्रवक्ता' chunkType='child:NP' name='भाजपा' cref='i7%1:t1,i27%0:t4' crefHead='भाजपा:i7' crefType='part-of:i6'>
2	प्रवक्ता	NN	<fs af='प्रवक्ता,n,m,sg,3,o,0_ने,0' drel='k1:कहा' posn='20' vpos='vib_vib_3' name='प्रवक्ता' chunkId='NP' chunkType='head:NP' cref='i27%1:t4' crefHead='प्रवक्ता:i27' crefType='part-of:i26'>
3	ने	PSP	<fs af='ने,psp,,,,,,' posn='30' drel='lwg__psp:प्रवक्ता' chunkType='child:NP' name='ने'>
4	कहा	VM	<fs af='कह,v,m,sg,3,,या,yA' stype='declarative' posn='40' voicetype='active' name='कहा' chunkId='VGF' chunkType='head:VGF'>
5	कि	CC	<fs af='कि,avy,,,,,,' drel='k2:कहा' posn='50' name='कि' chunkId='CCP' chunkType='head:CCP'>
6	मुस्लिम	JJ	<fs af='मजबूत,adj,any,any,,o,,' posn='100' case='' pers='' gend='any' drel='nmod__adj:बैंक' chunkType='child:NP2' name='मुस्लिम' cref='i37%0:t7'>
7	वोट	NNC	<fs af='वोट,n,m,sg,3,d,0,0' posn='70' drel='pof__cn:बैंक' chunkType='child:NP2' name='वोट' cref='i37%0:t7'>
8	बैंक	NN	<fs af='बैंक,n,m,sg,3,o,0_को,0' drel='k2:करने' posn='80' vpos='vib_4' name='बैंक' chunkId='NP2' chunkType='head:NP2' cref='i37%1:t7' crefHead='बैंक:i37' crefType='part-of:i36'>
9	को	PSP	<fs af='को,psp,,,,,,' posn='90' drel='lwg__psp:बैंक' chunkType='child:NP2' name='को'>
10	मजबूत	JJ	<fs af='मजबूत,adj,any,any,,,,' drel='pof:करने' posn='100' name='मजबूत' chunkId='JJP' chunkType='head:JJP'>
11	करने	VM	<fs af='कर,v,any,any,any,o,ना_के_लिए,nA' drel='rt:लिए2' posn='110' vpos='tam_2_3' name='करने' chunkId='VGNN' chunkType='head:VGNN'>
12	के	PSP	<fs af='के,psp,,,,,,' posn='120' drel='lwg__psp:करने' chunkType='child:VGNN' name='के'>
13	लिए	PSP	<fs af='लिए,psp,,,,,,' posn='130' drel='lwg__psp:करने' chunkType='child:VGNN' name='लिए'>
14	कांग्रेस	NNP	<fs af='कांग्रेस,n,f,sg,3,o,0_ने,0' drel='k1:लिए2' posn='140' vpos='vib_2' name='कांग्रेस' chunkId='NP3' chunkType='head:NP3' cref='i19%1:t2' crefHead='कांग्रेस:i19' crefType='part-of:i18'>
15	ने	PSP	<fs af='ने,psp,,,,,,' posn='150' drel='lwg__psp:कांग्रेस' chunkType='child:NP3' name='ने2'>
16	कई	QF	<fs af='कई,avy,,,,,,' posn='160' drel='nmod__adj:फैसले' chunkType='child:NP4' name='कई'>
17	फैसले	NN	<fs af='फैसला,n,m,pl,3,d,0,0' drel='pof:लिए2' posn='170' name='फैसले' chunkId='NP4' chunkType='head:NP4'>
18	लिए	VM	<fs af='ले,v,m,pl,3,,या_है,yA' drel='ccof:कि' stype='declarative' posn='180' voicetype='active' vpos='tam_2' name='लिए2' chunkId='VGF2' chunkType='head:VGF2'>
19	हैं	VAUX	<fs af='है,v,any,pl,3,,है,hE' posn='190' drel='lwg__vaux:लिए2' chunkType='child:VGF2' name='हैं'>
20	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:कहा' posn='200' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="14">
1	इनमें	PRP	<fs af='यह,pn,any,pl,3,o,में,meM' drel='k7:किया' posn='10' name='इनमें' chunkId='NP' chunkType='head:NP' cref='i47%1:t10' crefHead='इनमें:i47' crefType='anaphora-?:i47'>
2	पोटा	NNP	<fs af='पोटा,n,m,sg,3,o,0_को,0' drel='k2:कर' posn='20' vpos='vib_2' name='पोटा' chunkId='NP2' chunkType='head:NP2'>
3	को	PSP	<fs af='को,psp,,,,,,' posn='30' drel='lwg__psp:पोटा' chunkType='child:NP2' name='को'>
4	खत्म	JJ	<fs af='खत्म,adj,any,any,,,,' drel='pof:कर' posn='40' name='खत्म' chunkId='JJP' chunkType='head:JJP'>
5	कर	VM	<fs af='कर,v,any,any,any,,0,0' drel='vmod:किया' posn='50' name='कर' chunkId='VGNF' chunkType='head:VGNF'>
6	कैदियों	NN	<fs af='कैदी,n,m,pl,3,o,0_को,0' drel='k2:किया' posn='60' vpos='vib_2' name='कैदियों' chunkId='NP3' chunkType='head:NP3'>
7	को	PSP	<fs af='को,psp,,,,,,' posn='70' drel='lwg__psp:कैदियों' chunkType='child:NP3' name='को2'>
8	रिहा	JJ	<fs af='रिहा,adj,any,any,,,,' drel='pof:किया' posn='80' name='रिहा' chunkId='JJP2' chunkType='head:JJP2'>
9	किया	VM	<fs af='कर,v,m,sg,3,,या,yA' stype='declarative' posn='90' voicetype='active' name='किया' chunkId='VGF' chunkType='head:VGF'>
10	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:किया' posn='100' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="15">
1	खुद	PRP	<fs af='खुद,pn,,,,d,,' drel='nmod__emph:अध्यक्ष' posn='10' name='खुद' chunkId='NP' chunkType='head:NP' cref='i43%1:t5' crefHead='खुद:i43'>
2	कांग्रेस	NNP	<fs af='कांग्रेस,n,m,sg,3,d,0,0' posn='20' drel='nmod__adj:अध्यक्ष' chunkType='child:NP2' name='कांग्रेस' cref='i20%1:t2,i32%0:t5' crefHead='कांग्रेस:i20' crefType='part-of:i19'>
3	अध्यक्ष	NN	<fs af='अध्यक्ष,n,any,sg,3,o,0_ने,0' drel='k1:बताया' posn='30' vpos='vib_vib_3' name='अध्यक्ष' chunkId='NP2' chunkType='head:NP2' cref='i32%1:t5' crefHead='अध्यक्ष:i32' crefType='part-of:i43'>
4	ने	PSP	<fs af='ने,psp,,,,,,' posn='40' drel='lwg__psp:अध्यक्ष' chunkType='child:NP2' name='ने'>
5	अधिवेशन	NN	<fs af='अधिवेशन,n,m,sg,3,o,0_में,0' drel='k7:बताया' posn='50' vpos='vib_2' name='अधिवेशन' chunkId='NP3' chunkType='head:NP3' cref='i42%1:t8' crefHead='अधिवेशन:i42' crefType='part-of:i41'>
6	में	PSP	<fs af='में,psp,,,,,,' posn='60' drel='lwg__psp:अधिवेशन' chunkType='child:NP3' name='में'>
7	पोटा	NNC	<fs af='पोटा,n,m,sg,3,d,0,0' posn='70' drel='pof__cn:कैदियों' chunkType='child:NP4' name='पोटा'>
8	कैदियों	NN	<fs af='कैदी,n,m,pl,3,o,0_को,0' drel='k2:करना' posn='80' vpos='vib_3' name='कैदियों' chunkId='NP4' chunkType='head:NP4'>
9	को	PSP	<fs af='को,psp,,,,,,' posn='90' drel='lwg__psp:कैदियों' chunkType='child:NP4' name='को'>
10	रिहा	JJ	<fs af='रिहा,adj,any,any,,,,' drel='pof:करना' posn='100' name='रिहा' chunkId='JJP' chunkType='head:JJP'>
11	करना	VM	<fs af='कर,v,any,any,any,d,ना,nA' drel='k2:बताया' posn='110' name='करना' chunkId='VGNN' chunkType='head:VGNN'>
12	सरकार	NN	<fs af='सरकार,n,f,sg,3,o,0_का,0' drel='r6:उपलब्धि' posn='120' vpos='vib_2' name='सरकार' chunkId='NP5' chunkType='head:NP5'>
13	की	PSP	<fs af='का,psp,f,sg,,d,,' posn='130' drel='lwg__psp:सरकार' chunkType='child:NP5' name='की'>
14	बड़ी	JJ	<fs af='बडी,adj,f,sg,,d,,' posn='140' drel='nmod__adj:उपलब्धि' chunkType='child:NP6' name='बड़ी'>
15	उपलब्धि	NN	<fs af='उपलब्धि,n,f,sg,3,d,0,0' drel='k2s:बताया' posn='150' name='उपलब्धि' chunkId='NP6' chunkType='head:NP6'>
16	बताया	VM	<fs af='बता,v,m,sg,3,,या_था,yA' stype='declarative' posn='160' voicetype='active' vpos='tam_2' name='बताया' chunkId='VGF' chunkType='head:VGF'>
17	था	VAUX	<fs af='था,v,m,sg,3,,था,WA' posn='170' drel='lwg__vaux:बताया' chunkType='child:VGF' name='था'>
18	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:बताया' posn='180' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="16">
1	आंध्रप्रदेश	NNP	<fs af='आंध्रप्रदेश,n,m,sg,3,o,0_में,0' drel='nmod:आरक्षण' posn='10' vpos='vib_2' name='आंध्रप्रदेश' chunkId='NP' chunkType='head:NP'>
2	में	PSP	<fs af='में,psp,,,,,,' posn='20' drel='lwg__psp:आंध्रप्रदेश' chunkType='child:NP' name='में'>
3	सरकारी	JJ	<fs af='सरकारी,adj,any,any,,o,,' posn='30' drel='nmod__adj:नौकरियों' chunkType='child:NP2' name='सरकारी'>
4	नौकरियों	NN	<fs af='नौकरी,n,f,pl,3,o,0_में,0' drel='nmod:आरक्षण' posn='40' vpos='vib_3' name='नौकरियों' chunkId='NP2' chunkType='head:NP2'>
5	में	PSP	<fs af='में,psp,,,,,,' posn='50' drel='lwg__psp:नौकरियों' chunkType='child:NP2' name='में2'>
6	मुसलमानों	NN	<fs af='मुसलमान,n,m,pl,3,o,0_को,0' drel='nmod:आरक्षण' posn='60' vpos='vib_2' name='मुसलमानों' chunkId='NP3' chunkType='head:NP3'>
7	को	PSP	<fs af='को,psp,,,,,,' posn='70' drel='lwg__psp:मुसलमानों' chunkType='child:NP3' name='को'>
8	पांच	QC	<fs af='पांच,num,any,any,,any,,' posn='80' drel='nmod__adj:आरक्षण' chunkType='child:NP4' name='पांच'>
9	फीसदी	NN	<fs af='फीसदी,n,m,sg,3,d,0,0' posn='90' drel='nmod:आरक्षण' chunkType='child:NP4' name='फीसदी'>
10	आरक्षण	NN	<fs af='आरक्षण,n,m,sg,3,o,0,0' drel='ccof:व' posn='100' name='आरक्षण' chunkId='NP4' chunkType='head:NP4'>
11	व	CC	<fs af='व,avy,,,,,,' drel='r6:फैसला' posn='110' name='व' chunkId='CCP' chunkType='head:CCP'>
12	अलीगढ़	NNPC	<fs af='अलीगढ़,n,m,sg,3,d,0,0' posn='120' drel='pof__cn:विश्वविद्यालय' chunkType='child:NP5' name='अलीगढ़'>
13	मुस्लिम	NNPC	<fs af='मुस्लिम,n,m,sg,3,d,0,0' posn='130' drel='pof__cn:विश्वविद्यालय' chunkType='child:NP5' name='मुस्लिम'>
14	विश्वविद्यालय	NNP	<fs af='विश्वविद्यालय,n,m,sg,3,o,0_में,0' drel='nmod:आरक्षण2' posn='140' vpos='vib_4' name='विश्वविद्यालय' chunkId='NP5' chunkType='head:NP5'>
15	में	PSP	<fs af='में,psp,,,,,,' posn='150' drel='lwg__psp:विश्वविद्यालय' chunkType='child:NP5' name='में3'>
16	पचास	QC	<fs af='पचास,num,any,any,,any,,' posn='160' drel='nmod__adj:मुसलमान' chunkType='child:NP6' name='पचास'>
17	प्रतिशत	NN	<fs af='प्रतिशत,n,m,sg,3,d,0,0' posn='170' drel='nmod:छात्रों' chunkType='child:NP6' name='प्रतिशत'>
18	मुसलमान	NNC	<fs af='मुसलमान,n,m,sg,3,d,0,0' posn='180' drel='pof__cn:छात्रों' chunkType='child:NP6' name='मुसलमान'>
19	छात्रों	NN	<fs af='छात्र,n,m,pl,3,o,0_को,0' drel='nmod:आरक्षण2' posn='190' vpos='vib_vib_5' name='छात्रों' chunkId='NP6' chunkType='head:NP6'>
20	को	PSP	<fs af='को,psp,,,,,,' posn='200' drel='lwg__psp:छात्रों' chunkType='child:NP6' name='को2'>
21	आरक्षण	NN	<fs af='आरक्षण,n,m,sg,3,o,0_का,0' drel='ccof:व' posn='210' vpos='vib_2' name='आरक्षण2' chunkId='NP7' chunkType='head:NP7'>
22	का	PSP	<fs af='का,psp,m,sg,,d,,' posn='220' drel='lwg__psp:आरक्षण2' chunkType='child:NP7' name='का'>
23	फैसला	NN	<fs af='फैसला,n,m,sg,3,d,0,0' drel='k1:है' posn='230' name='फैसला' chunkId='NP8' chunkType='head:NP8'>
24	मुस्लिम	JJ	<fs af='मुस्लिम,adj,any,any,,,,' posn='300' drel='nmod__adj:बैंक' chunkType='child:NP9' name='मुस्लिम2' cref='i38%0:t7'>
25	वोट	NNC	<fs af='वोट,n,m,sg,3,d,0,0' posn='250' drel='pof__cn:बैंक' chunkType='child:NP9' name='वोट' cref='i38%0:t7'>
26	बैंक	NN	<fs af='बैंक,n,m,sg,3,o,0_को,0' drel='k2:लुभाने' posn='260' vpos='vib_4' name='बैंक' chunkId='NP9' chunkType='head:NP9' cref='i38%1:t7' crefHead='बैंक:i38' crefType='part-of:i37'>
27	को	PSP	<fs af='को,psp,,,,,,' posn='270' drel='lwg__psp:बैंक' chunkType='child:NP9' name='को3'>
28	लुभाने	VM	<fs af='लुभा,v,any,sg,any,o,ना_का,nA' drel='r6:कोशिश' posn='280' vpos='tam_2' name='लुभाने' chunkId='VGNN' chunkType='head:VGNN'>
29	की	PSP	<fs af='का,psp,f,sg,,d,,' posn='290' drel='lwg__psp:लुभाने' chunkType='child:VGNN' name='की'>
30	सियासी	JJ	<fs af='सियासी,adj,any,any,,d,,' posn='300' drel='nmod__adj:कोशिश' chunkType='child:NP10' name='सियासी'>
31	कोशिश	NN	<fs af='कोशिश,n,f,sg,3,d,0,0' drel='k1s:है' posn='310' name='कोशिश' chunkId='NP10' chunkType='head:NP10'>
32	है	VM	<fs af='है,v,any,sg,3,,है,hE' stype='declarative' posn='320' voicetype='active' name='है' chunkId='VGF' chunkType='head:VGF'>
33	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:है' posn='330' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="17">
1	भाजपा	NNP	<fs af='भाजपा,n,f,sg,3,d,0,0' posn='10' drel='nmod__adj:प्रवक्ता' chunkType='child:NP' name='भाजपा' cref='i8%1:t1,i28%0:t4' crefHead='भाजपा:i8' crefType='part-of:i7'>
2	प्रवक्ता	NN	<fs af='प्रवक्ता,n,m,sg,3,o,0_का,0' drel='k1:कहना' posn='20' vpos='vib_vib_3' name='प्रवक्ता' chunkId='NP' chunkType='head:NP' cref='i28%1:t4' crefHead='प्रवक्ता:i28' crefType='part-of:i27'>
3	का	PSP	<fs af='का,psp,m,sg,,d,,' posn='30' drel='lwg__psp:प्रवक्ता' chunkType='child:NP' name='का'>
4	कहना	VM	<fs af='कह,v,any,any,any,d,ना,nA' drel='k1:है' posn='40' name='कहना' chunkId='VGNN' chunkType='head:VGNN'>
5	है	VM	<fs af='है,v,any,sg,3,,है,hE' stype='declarative' posn='50' voicetype='active' name='है' chunkId='VGF' chunkType='head:VGF'>
6	कि	CC	<fs af='कि,avy,,,,,,' drel='k2:कहना' posn='60' name='कि' chunkId='CCP' chunkType='head:CCP'>
7	स्वतंत्रता	NNC	<fs af='स्वतन्त्रता,n,f,sg,3,d,0,0' posn='70' drel='pof__cn:आंदोलन' chunkType='child:NP2' name='स्वतंत्रता'>
8	आंदोलन	NN	<fs af='आंदोलन,n,m,sg,3,o,0_के_दौरान,0' drel='k7t:उठाई' posn='80' vpos='vib_3_4' name='आंदोलन' chunkId='NP2' chunkType='head:NP2'>
9	के	PSP	<fs af='के,psp,,,,,,' posn='90' drel='lwg__psp:आंदोलन' chunkType='child:NP2' name='के'>
10	दौरान	NST	<fs af='दौरान,nst,m,sg,3,d,,' posn='100' drel='lwg__psp:आंदोलन' chunkType='child:NP2' name='दौरान'>
